cityLabel,population,countryCode,country
Nashville,689447,US,http://www.wikidata.org/entity/Q30
São José dos Campos,688597,BR,http://www.wikidata.org/entity/Q155
Jaboatão dos Guararapes,687688,BR,http://www.wikidata.org/entity/Q155
Jaboatão dos Guararapes,686122,BR,http://www.wikidata.org/entity/Q155
Q2193,685688,PH,http://www.wikidata.org/entity/Q928
Shizuoka,685589,JP,http://www.wikidata.org/entity/Q17
Jaboatão dos Guararapes,684293,BR,http://www.wikidata.org/entity/Q155
Seville city,684025,ES,http://www.wikidata.org/entity/Q29
Seville city,683312,ES,http://www.wikidata.org/entity/Q29
Jaboatão dos Guararapes,683285,BR,http://www.wikidata.org/entity/Q155
Uberlândia,683247,BR,http://www.wikidata.org/entity/Q155
Cuiabá,682932,BR,http://www.wikidata.org/entity/Q155
Ribeirão Preto,682302,BR,http://www.wikidata.org/entity/Q155
Macau,682100,CN,http://www.wikidata.org/entity/Q148
Oklahoma City,681054,US,http://www.wikidata.org/entity/Q30
São José dos Campos,681036,BR,http://www.wikidata.org/entity/Q155
Jaboatão dos Guararapes,680943,BR,http://www.wikidata.org/entity/Q155
Pontianak,680880,ID,http://www.wikidata.org/entity/Q252
Dairut,680817,EG,http://www.wikidata.org/entity/Q79
Rasht,679995,IR,http://www.wikidata.org/entity/Q794
Shigatse,679771,CN,http://www.wikidata.org/entity/Q148
El Paso,678815,US,http://www.wikidata.org/entity/Q30
Jaboatão dos Guararapes,678346,BR,http://www.wikidata.org/entity/Q155
Tasikmalaya,678027,ID,http://www.wikidata.org/entity/Q252
Kochi,677381,IN,http://www.wikidata.org/entity/Q668
Uberlândia,676613,BR,http://www.wikidata.org/entity/Q155
Boston,675647,US,http://www.wikidata.org/entity/Q30
Jaboatão dos Guararapes,675599,BR,http://www.wikidata.org/entity/Q155
Gothenburg,674529,SE,http://www.wikidata.org/entity/Q34
Ribeirão Preto,674405,BR,http://www.wikidata.org/entity/Q155
Contagem,673849,BR,http://www.wikidata.org/entity/Q155
Wrocław,673531,PL,http://www.wikidata.org/entity/Q36
Acapulco de Juárez,673478,MX,http://www.wikidata.org/entity/Q96
Gorakhpur,673446,IN,http://www.wikidata.org/entity/Q668
Hami,673383,CN,http://www.wikidata.org/entity/Q148
São José dos Campos,673255,BR,http://www.wikidata.org/entity/Q155
Denpasar,670210,ID,http://www.wikidata.org/entity/Q252
Uberlândia,669672,BR,http://www.wikidata.org/entity/Q155
Contagem,668949,BR,http://www.wikidata.org/entity/Q155
Chongjin,667929,KP,http://www.wikidata.org/entity/Q423
Copenhagen,667099,DK,http://www.wikidata.org/entity/Q35
Zaragoza City,666880,ES,http://www.wikidata.org/entity/Q29
Ribeirão Preto,666323,BR,http://www.wikidata.org/entity/Q155
Bulawayo,665940,ZW,http://www.wikidata.org/entity/Q954
Huambo,665564,AO,http://www.wikidata.org/entity/Q916
Villavicencio,664148,CO,http://www.wikidata.org/entity/Q739
Contagem,663855,BR,http://www.wikidata.org/entity/Q155
Tolyatti,662683,RU,http://www.wikidata.org/entity/Q159
Makhachkala,662660,RU,http://www.wikidata.org/entity/Q159
Uberlândia,662362,BR,http://www.wikidata.org/entity/Q155
Vancouver,662248,CA,http://www.wikidata.org/entity/Q16
Banjarmasin,662230,ID,http://www.wikidata.org/entity/Q252
Catia La Mar,661897,VE,http://www.wikidata.org/entity/Q717
Bacoor,661381,PH,http://www.wikidata.org/entity/Q928
Feira de Santana,660806,BR,http://www.wikidata.org/entity/Q155
Jalingo,660213,NG,http://www.wikidata.org/entity/Q1033
Sargodha,659862,PK,http://www.wikidata.org/entity/Q843
Contagem,659070,BR,http://www.wikidata.org/entity/Q155
Bujumbura,658859,BI,http://www.wikidata.org/entity/Q967
Contagem,658580,BR,http://www.wikidata.org/entity/Q155
Ribeirão Preto,658059,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,657948,BR,http://www.wikidata.org/entity/Q155
Cheonan,656583,KR,http://www.wikidata.org/entity/Q884
Brampton,656480,CA,http://www.wikidata.org/entity/Q16
Victoria de Durango,654876,MX,http://www.wikidata.org/entity/Q96
Jaboatão dos Guararapes,654786,BR,http://www.wikidata.org/entity/Q155
Uberlândia,654681,BR,http://www.wikidata.org/entity/Q155
Contagem,653800,BR,http://www.wikidata.org/entity/Q155
Jeonju,653055,KR,http://www.wikidata.org/entity/Q884
Zaragoza City,652651,ES,http://www.wikidata.org/entity/Q29
Portland,652503,US,http://www.wikidata.org/entity/Q30
Contagem,651718,BR,http://www.wikidata.org/entity/Q155
Cuiabá,650877,BR,http://www.wikidata.org/entity/Q155
Zaragoza City,650695,ES,http://www.wikidata.org/entity/Q29
Tlaquepaque,650123,MX,http://www.wikidata.org/entity/Q96
Contagem,649975,BR,http://www.wikidata.org/entity/Q155
Jaboatão dos Guararapes,649787,BR,http://www.wikidata.org/entity/Q155
Ribeirão Preto,649556,BR,http://www.wikidata.org/entity/Q155
Contagem,648766,BR,http://www.wikidata.org/entity/Q155
Łódź,648711,PL,http://www.wikidata.org/entity/Q36
Colombo,647557,LK,http://www.wikidata.org/entity/Q854
Guntur,647508,IN,http://www.wikidata.org/entity/Q668
Uberlândia,646673,BR,http://www.wikidata.org/entity/Q155
Jaboatão dos Guararapes,644620,BR,http://www.wikidata.org/entity/Q155
Jaboatão dos Guararapes,644037,BR,http://www.wikidata.org/entity/Q155
São José dos Campos,643603,BR,http://www.wikidata.org/entity/Q155
Contagem,643476,BR,http://www.wikidata.org/entity/Q155
Athens,643452,GR,http://www.wikidata.org/entity/Q41
Las Vegas,641903,US,http://www.wikidata.org/entity/Q30
Shah Faisal Town,641894,PK,http://www.wikidata.org/entity/Q843
Funabashi,641499,JP,http://www.wikidata.org/entity/Q17
Detroit,639111,US,http://www.wikidata.org/entity/Q30
Petaling Jaya,638516,MY,http://www.wikidata.org/entity/Q833
Contagem,637961,BR,http://www.wikidata.org/entity/Q155
Noida,637272,IN,http://www.wikidata.org/entity/Q668
São José dos Campos,636876,BR,http://www.wikidata.org/entity/Q155
Uberlândia,634345,BR,http://www.wikidata.org/entity/Q155
Stuttgart,633484,DE,http://www.wikidata.org/entity/Q183
Memphis,633104,US,http://www.wikidata.org/entity/Q30
Aracaju,632744,BR,http://www.wikidata.org/entity/Q155
Bidhannagar,632107,IN,http://www.wikidata.org/entity/Q668
Cochabamba,632013,BO,http://www.wikidata.org/entity/Q750
Benghazi,631555,LY,http://www.wikidata.org/entity/Q1016
Jeonju,631532,KR,http://www.wikidata.org/entity/Q884
Düsseldorf,631217,DE,http://www.wikidata.org/entity/Q183
Palermo,630167,IT,http://www.wikidata.org/entity/Q38
São José dos Campos,629921,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,627477,BR,http://www.wikidata.org/entity/Q155
Glasgow,626410,GB,http://www.wikidata.org/entity/Q145
Namangan,626120,UZ,http://www.wikidata.org/entity/Q265
Bhilai,625700,IN,http://www.wikidata.org/entity/Q668
Contagem,625393,BR,http://www.wikidata.org/entity/Q155
Kitwe,625000,ZM,http://www.wikidata.org/entity/Q953
Q5217,624787,PH,http://www.wikidata.org/entity/Q928
Feira de Santana,624107,BR,http://www.wikidata.org/entity/Q155
Mangaluru,623841,IN,http://www.wikidata.org/entity/Q668
Cuiabá,623614,BR,http://www.wikidata.org/entity/Q155
Ansan,623256,KR,http://www.wikidata.org/entity/Q884
Turpan,622903,CN,http://www.wikidata.org/entity/Q148
Jos,622802,NG,http://www.wikidata.org/entity/Q1033
Feira de Santana,622639,BR,http://www.wikidata.org/entity/Q155
Uberlândia,622441,BR,http://www.wikidata.org/entity/Q155
Mansoura,621953,EG,http://www.wikidata.org/entity/Q79
Contagem,621863,BR,http://www.wikidata.org/entity/Q155
Barnaul,621598,RU,http://www.wikidata.org/entity/Q159
Leipzig,619879,DE,http://www.wikidata.org/entity/Q183
Ribeirão Preto,619746,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,619609,BR,http://www.wikidata.org/entity/Q155
Uberlândia,619536,BR,http://www.wikidata.org/entity/Q155
Helwan,619293,EG,http://www.wikidata.org/entity/Q79
Thuận An,618984,VN,http://www.wikidata.org/entity/Q881
Cuiabá,618124,BR,http://www.wikidata.org/entity/Q155
Al Hudaydah,617871,YE,http://www.wikidata.org/entity/Q805
Contagem,617749,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,617528,BR,http://www.wikidata.org/entity/Q155
Joinville,616317,BR,http://www.wikidata.org/entity/Q155
Izhevsk,616297,RU,http://www.wikidata.org/entity/Q159
Feira de Santana,616272,BR,http://www.wikidata.org/entity/Q155
São José dos Campos,615871,BR,http://www.wikidata.org/entity/Q155
Khabarovsk,615600,RU,http://www.wikidata.org/entity/Q159
Las Piñas,615549,PH,http://www.wikidata.org/entity/Q928
Ta'izz,615467,YE,http://www.wikidata.org/entity/Q805
Ta'izz,615000,YE,http://www.wikidata.org/entity/Q805
Feira de Santana,614872,BR,http://www.wikidata.org/entity/Q155
Bucaramanga,614860,CO,http://www.wikidata.org/entity/Q739
Kandahar,614254,AF,http://www.wikidata.org/entity/Q889
Contagem,613815,BR,http://www.wikidata.org/entity/Q155
Serang,613356,ID,http://www.wikidata.org/entity/Q252
Cuiabá,612547,BR,http://www.wikidata.org/entity/Q155
Ulyanovsk,612516,RU,http://www.wikidata.org/entity/Q159
Ribeirão Preto,612339,BR,http://www.wikidata.org/entity/Q155
Jambi,612162,ID,http://www.wikidata.org/entity/Q252
Feira de Santana,612000,BR,http://www.wikidata.org/entity/Q155
Uberlândia,611903,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,609913,BR,http://www.wikidata.org/entity/Q155
São José dos Campos,609229,BR,http://www.wikidata.org/entity/Q155
Kozhikode,609224,IN,http://www.wikidata.org/entity/Q668
Torreón,608836,MX,http://www.wikidata.org/entity/Q96
Contagem,608714,BR,http://www.wikidata.org/entity/Q155
Kuantan,607778,MY,http://www.wikidata.org/entity/Q833
Gold Coast,607665,AU,http://www.wikidata.org/entity/Q408
Pyeongtaek,607435,KR,http://www.wikidata.org/entity/Q884
Cuiabá,607153,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,606139,BR,http://www.wikidata.org/entity/Q155
Cuttack,606007,IN,http://www.wikidata.org/entity/Q668
Irkutsk,605708,RU,http://www.wikidata.org/entity/Q159
Ribeirão Preto,604682,BR,http://www.wikidata.org/entity/Q155
Malanje,604215,AO,http://www.wikidata.org/entity/Q916
Uberlândia,604013,BR,http://www.wikidata.org/entity/Q155
Kryvyi Rih,603904,UA,http://www.wikidata.org/entity/Q212
Djibouti,603900,DJ,http://www.wikidata.org/entity/Q977
Contagem,603442,BR,http://www.wikidata.org/entity/Q155
Tunis,602560,TN,http://www.wikidata.org/entity/Q948
San Miguel de Tucumán,601888,AR,http://www.wikidata.org/entity/Q414
Meknes,601000,MA,http://www.wikidata.org/entity/Q1028
Vitarte,599196,PE,http://www.wikidata.org/entity/Q419
Chamdo,598862,CN,http://www.wikidata.org/entity/Q148
Balikpapan,598043,ID,http://www.wikidata.org/entity/Q252
Dortmund,595471,DE,http://www.wikidata.org/entity/Q183
Durban,595061,ZA,http://www.wikidata.org/entity/Q258
Riga,595053,LV,http://www.wikidata.org/entity/Q211
Salta,594772,AR,http://www.wikidata.org/entity/Q414
Kawaguchi,593900,JP,http://www.wikidata.org/entity/Q17
Kagoshima,593754,JP,http://www.wikidata.org/entity/Q17
Mar del Plata,593337,AR,http://www.wikidata.org/entity/Q414
Irapuato,592953,MX,http://www.wikidata.org/entity/Q96
Dublin,592713,IE,http://www.wikidata.org/entity/Q27
El Mahalla El Kubra,592573,EG,http://www.wikidata.org/entity/Q79
Feira de Santana,591707,BR,http://www.wikidata.org/entity/Q155
Sialkot,591668,PK,http://www.wikidata.org/entity/Q843
Vladivostok,591628,RU,http://www.wikidata.org/entity/Q159
Pereira,590554,CO,http://www.wikidata.org/entity/Q739
Gaza City,590481,PS,http://www.wikidata.org/entity/Q219060
Cuiabá,590118,BR,http://www.wikidata.org/entity/Q155
Reynosa,589466,MX,http://www.wikidata.org/entity/Q96
Zahedan,587730,IR,http://www.wikidata.org/entity/Q794
Florianópolis,587486,BR,http://www.wikidata.org/entity/Q155
Essen,586608,DE,http://www.wikidata.org/entity/Q183
Cimahi,586580,ID,http://www.wikidata.org/entity/Q252
Mbale City,586300,UG,http://www.wikidata.org/entity/Q1036
Baltimore,585708,US,http://www.wikidata.org/entity/Q30
Cuiabá,585367,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,584497,BR,http://www.wikidata.org/entity/Q155
Biñan,584479,PH,http://www.wikidata.org/entity/Q928
Shah Alam,584340,MY,http://www.wikidata.org/entity/Q833
Jaboatão dos Guararapes,581556,BR,http://www.wikidata.org/entity/Q155
Vilnius,581475,LT,http://www.wikidata.org/entity/Q37
Londrina,581382,BR,http://www.wikidata.org/entity/Q155
Londrina,580870,BR,http://www.wikidata.org/entity/Q155
Cuiabá,580489,BR,http://www.wikidata.org/entity/Q155
Ta'if,579970,SA,http://www.wikidata.org/entity/Q851
Port Sudan,579942,SD,http://www.wikidata.org/entity/Q1049
Serra,579720,BR,http://www.wikidata.org/entity/Q155
Tuxtla Gutiérrez,578830,MX,http://www.wikidata.org/entity/Q96
Dehradun,578420,IN,http://www.wikidata.org/entity/Q668
Londrina,577318,BR,http://www.wikidata.org/entity/Q155
Milwaukee,577222,US,http://www.wikidata.org/entity/Q30
Bremen,577026,DE,http://www.wikidata.org/entity/Q183
Manfalut,576972,EG,http://www.wikidata.org/entity/Q79
Malegaon,576642,IN,http://www.wikidata.org/entity/Q668
Hachiōji-shi,575721,JP,http://www.wikidata.org/entity/Q17
Cuiabá,575480,BR,http://www.wikidata.org/entity/Q155
Londrina,575377,BR,http://www.wikidata.org/entity/Q155
Calamba,575046,PH,http://www.wikidata.org/entity/Q928
Quebec City,574482,CA,http://www.wikidata.org/entity/Q16
Puente Alto,573935,CL,http://www.wikidata.org/entity/Q298
Lomé,573000,TG,http://www.wikidata.org/entity/Q945
Rabat,572717,MA,http://www.wikidata.org/entity/Q1028
Hami,572400,CN,http://www.wikidata.org/entity/Q148
Kabinda,572000,CD,http://www.wikidata.org/entity/Q974
Shibin el-Qanater,570868,EG,http://www.wikidata.org/entity/Q79
Cuiabá,569830,BR,http://www.wikidata.org/entity/Q155
Londrina,569733,BR,http://www.wikidata.org/entity/Q155
Hamilton,569353,CA,http://www.wikidata.org/entity/Q16
Surrey,568322,CA,http://www.wikidata.org/entity/Q16
Feira de Santana,568099,BR,http://www.wikidata.org/entity/Q155
Puente Alto,568086,CL,http://www.wikidata.org/entity/Q298
Ciudad Bolívar,567953,VE,http://www.wikidata.org/entity/Q717
Callao,567702,PE,http://www.wikidata.org/entity/Q419
Dar El Salam,567516,EG,http://www.wikidata.org/entity/Q79
Yaroslavl,567443,RU,http://www.wikidata.org/entity/Q159
Chișinău,567038,MD,http://www.wikidata.org/entity/Q217
Durgapur,566517,IN,http://www.wikidata.org/entity/Q668
Dresden,566222,DE,http://www.wikidata.org/entity/Q183
Albuquerque,564559,US,http://www.wikidata.org/entity/Q30
Londrina,563943,BR,http://www.wikidata.org/entity/Q155
Asansol,563917,IN,http://www.wikidata.org/entity/Q668
Ribeirão Preto,563107,BR,http://www.wikidata.org/entity/Q155
Feira de Santana,562466,BR,http://www.wikidata.org/entity/Q155
Asyut,562061,EG,http://www.wikidata.org/entity/Q79
Benguela,561775,AO,http://www.wikidata.org/entity/Q916
Cuiabá,561329,BR,http://www.wikidata.org/entity/Q155
El-Obeid,560471,SD,http://www.wikidata.org/entity/Q1049
Genoa,558745,IT,http://www.wikidata.org/entity/Q38
Londrina,558439,BR,http://www.wikidata.org/entity/Q155
Ribeirão Preto,558136,BR,http://www.wikidata.org/entity/Q155
Ensenada,557430,MX,http://www.wikidata.org/entity/Q96
Feira de Santana,556642,BR,http://www.wikidata.org/entity/Q155
Wuhai,556621,CN,http://www.wikidata.org/entity/Q148
Cuiabá,556298,BR,http://www.wikidata.org/entity/Q155
Herat,556205,AF,http://www.wikidata.org/entity/Q889
Aparecida de Goiânia,556021,BR,http://www.wikidata.org/entity/Q155
Londrina,555965,BR,http://www.wikidata.org/entity/Q155
Hamadan,554406,IR,http://www.wikidata.org/entity/Q794
Londrina,553393,BR,http://www.wikidata.org/entity/Q155
Rourkela,552970,IN,http://www.wikidata.org/entity/Q668
Chiclayo,552508,PE,http://www.wikidata.org/entity/Q419
Muntinlupa,552225,PH,http://www.wikidata.org/entity/Q928
Surakarta,552118,ID,http://www.wikidata.org/entity/Q252
Cuiabá,551098,BR,http://www.wikidata.org/entity/Q155
Cuiabá,550562,BR,http://www.wikidata.org/entity/Q155
Q391221,550122,VE,http://www.wikidata.org/entity/Q717
Amravati,549370,IN,http://www.wikidata.org/entity/Q668
Londrina,548249,BR,http://www.wikidata.org/entity/Q155
Naberezhnye Chelny,548221,RU,http://www.wikidata.org/entity/Q159
Hanover,548186,DE,http://www.wikidata.org/entity/Q183
Andijan,547800,UZ,http://www.wikidata.org/entity/Q265
Manchester,547627,GB,http://www.wikidata.org/entity/Q145
Nellore,547621,IN,http://www.wikidata.org/entity/Q668
Poznań,546859,PL,http://www.wikidata.org/entity/Q36
Samarkand,546303,UZ,http://www.wikidata.org/entity/Q265
Ibagué,546003,CO,http://www.wikidata.org/entity/Q739
Lisbon,545796,PT,http://www.wikidata.org/entity/Q45
Cuiabá,544737,BR,http://www.wikidata.org/entity/Q155
Tomsk,544566,RU,http://www.wikidata.org/entity/Q159
Valledupar,544134,CO,http://www.wikidata.org/entity/Q739
Málaga City,543392,ES,http://www.wikidata.org/entity/Q29
Londrina,543003,BR,http://www.wikidata.org/entity/Q155
Kemerovo,542928,RU,http://www.wikidata.org/entity/Q159
Tucson,542629,US,http://www.wikidata.org/entity/Q30
Ajmer,542321,IN,http://www.wikidata.org/entity/Q668
Fresno,542107,US,http://www.wikidata.org/entity/Q30
Málaga City,542090,ES,http://www.wikidata.org/entity/Q29
Matamoros,541979,MX,http://www.wikidata.org/entity/Q96
Hami,541836,CN,http://www.wikidata.org/entity/Q148
Mbeya,541603,TZ,http://www.wikidata.org/entity/Q924
Nasiriyah,541600,IQ,http://www.wikidata.org/entity/Q796
Samsun,541300,TR,http://www.wikidata.org/entity/Q43
Hillah,541034,IQ,http://www.wikidata.org/entity/Q796
Juiz de Fora,540756,BR,http://www.wikidata.org/entity/Q155
Sekondi-Takoradi,539548,GH,http://www.wikidata.org/entity/Q117
São José dos Campos,539313,BR,http://www.wikidata.org/entity/Q155
Contagem,538017,BR,http://www.wikidata.org/entity/Q155
Agadir,538000,MA,http://www.wikidata.org/entity/Q1028
Kerman,537718,IR,http://www.wikidata.org/entity/Q794
Londrina,537566,BR,http://www.wikidata.org/entity/Q155
Callao,537377,PE,http://www.wikidata.org/entity/Q419
Durban,536644,ZA,http://www.wikidata.org/entity/Q258
Orenburg,536515,RU,http://www.wikidata.org/entity/Q159
